0 3 0 3
1 2 1 3
4 3 2 3
1 3 1 4
2 1 2 1
2 2 1 2
0 3 0 3
1 3 3 4
1 5 3 8
1 158 42 162
2 87 201 231
1 3 6 3
4 3 4 4
4 11 8 11
1 6 4 6
1 3 1 3
3 8 7 8
3 6 3 6
3 27 12 27
0 2 0 2
0 4 0 4
1 2 2 4
0 2 0 2
2 80 11 80
2 1 1 1
3 4 5 4
1 3 2 3
1 5 15 20
1 2 2 3
2 2 3 3
2 7 8 11
0 2 0 2
0 2 0 2
1 35 9 43
3 1 2 2
0 3 0 3
1 2 1 3
1 2 1 2
3 2 2 3
1 2 2 3
1 1 1 1
2 2 2 2
3 22 8 22
0 1 0 1
0 3 0 3
0 1 0 1
2 20 9 20
1 3 1 3
0 5 0 5
1 3 1 4
2 5 4 5
0 3 0 3
0 2 0 2
0 2 0 2
0 3 0 3
0 1 0 1
1 3 4 6
0 2 0 2
1 3 1 3
0 5 0 5
0 2 0 2
0 2 0 2
0 2 0 2
4 7 6 7
0 2 0 2
2 5 3 5
3 92 196 231
0 1 0 1
5 8 4 8
0 1 0 1
0 1 0 1
4 13 4 13
0 3 0 3
3 3 2 3
3 72 216 231
0 3 0 3
1 2 1 2
0 3 0 3
4 16 7 16
1 1 2 1
1 3 2 5
0 2 0 2
1 1 1 2
0 2 0 2
1 2 1 3
0 1 0 1
1 5 3 8
0 3 0 3
2 4 1 5
0 1 0 1
1 1 4 2
7 23 7 23
0 2 0 2
0 1 0 1
0 3 0 3
2 5 1 5
0 1 0 1
3 1 2 2
0 1 0 1
0 1 0 1
0 1 0 1
2 2 1 2
0 3 0 3
0 2 0 2
1 3 1 3
0 1 0 1
0 1 0 1
0 3 0 3
0 1 0 1
0 1 0 1
1 2 3 2
0 2 0 2
0 3 0 3
1 160 128 231
2 1 2 2
0 1 0 1
0 3 0 3
2 6 4 6
2 3 2 3
2 3 1 3
0 2 0 2
0 1 0 1
0 3 0 3
1 9 14 23
1 2 2 2
0 2 0 2
0 1 0 1
1 2 4 2
0 8 0 8
2 6 9 6
0 2 0 2
3 4 6 4
1 14 6 14
6 15 6 15
0 2 0 2
0 2 0 2
1 2 1 2
0 2 0 2
2 5 7 8
1 1 1 2
4 9 5 9
2 1 3 3
1 5 1 5
0 3 0 3
0 3 0 3
0 1 0 1
0 3 0 3
1 2 1 3
0 4 0 4
0 3 0 3
3 7 6 7
2 135 153 231
1 1 4 3
1 5 1 5
1 1 1 2
1 3 5 4
0 1 0 1
1 5 4 8
1 6 1 6
4 19 10 19
0 3 0 3
0 1 0 1
0 3 0 3
0 2 0 2
0 3 0 3
0 4 0 4
0 5 0 5
1 2 1 3
0 3 0 3
1 2 1 2
2 4 2 4
1 149 139 231
0 2 0 2
1 2 286 231
0 2 0 2
0 3 0 3
0 2 0 2
2 1 1 1
0 5 0 5
0 2 0 2
2 3 5 4
1 2 1 2
2 2 2 3
1 2 1 2
0 3 0 3
1 1 22 23
1 2 2 2
2 133 155 231
4 8 7 8
2 206 82 231
4 6 3 6
0 5 0 5
1 120 25 121
0 2 0 2
1 7 2 7
1 11 26 33
3 68 220 231
0 1 0 1
0 2 0 2
0 9 0 9
7 210 45 217
2 3 3 3
3 5 2 5
2 2 2 3
0 4 0 4
0 3 0 3
1 4 2 6
0 2 0 2
3 5 6 8
0 3 0 3
0 2 0 2
1 2 1 3
0 1 0 1
0 1 0 1
0 1 0 1
1 2 1 3
1 221 67 231
4 28 11 28
0 4 0 4
1 1 1 1
0 1 0 1
2 72 26 72
1 2 2 3
0 2 0 2
4 7 6 7
0 3 0 3
0 2 0 2
0 3 0 3
0 1 0 1
0 4 0 4
0 2 0 2
1 29 4 33
1 2 1 2
4 16 11 16
2 5 6 5
2 13 10 13
2 4 4 4
3 189 16 189
1 2 2 3
0 2 0 2
0 1 0 1
0 1 0 1
1 2 1 2
0 2 0 2
3 78 23 78
2 5 4 5
0 3 0 3
0 20 0 20
0 2 0 2
1 24 10 34
0 2 0 2
0 6 0 6
7 209 46 217
0 3 0 3
1 38 6 43
0 1 0 1
0 3 0 3
1 2 1 3
0 1 0 1
0 3 0 3
0 1 0 1
0 6 0 6
3 10 2 10
1 14 9 23
0 1 0 1
8 114 174 231
0 11 0 11
1 2 3 4
4 10 1 10
0 1 0 1
3 5 5 5
0 1 0 1
7 89 199 231
2 3 3 3
0 1 0 1
2 4 6 4
1 2 3 2
0 2 0 2
0 2 0 2
0 3 0 3
0 1 0 1
4 17 10 17
1 8 1 8
3 3 5 3
0 1 0 1
8 203 55 217
2 42 246 231
1 2 3 2
1 3 2 3
1 160 40 162
2 4 2 4
1 1 1 2
0 3 0 3
2 215 40 217
0 1 0 1
2 3 5 3
1 4 2 4
2 5 7 5
2 161 39 162
1 51 237 231
1 4 1 4
1 2 2 4
1 1 2 3
0 1 0 1
0 2 0 2
1 1 1 2
1 3 4 3
1 3 1 4
0 1 0 1
0 1 0 1
0 4 0 4
3 5 3 5
1 4 1 5
3 13 8 13
3 22 10 22
1 2 1 2
3 3 4 4
3 14 7 14
1 3 9 4
3 131 15 131
0 1 0 1
1 1 1 2
0 2 0 2
0 1 0 1
2 119 169 231
1 7 1 7
3 1 4 4
1 178 110 231
0 2 0 2
3 6 2 6
0 1 0 1
1 4 30 34
0 1 0 1
1 2 1 3
0 3 0 3
0 2 0 2
0 1 0 1
0 1 0 1
0 2 0 2
2 207 48 217
0 1 0 1
1 12 22 34
0 2 0 2
0 1 0 1
2 85 203 231
1 109 179 231
0 2 0 2
0 1 0 1
1 121 167 231
0 3 0 3
0 1 0 1
1 3 6 4
0 2 0 2
2 10 3 10
1 1 2 3
3 1 3 2
0 2 0 2
0 1 0 1
3 5 3 5
1 2 9 11
0 2 0 2
0 1 0 1
3 59 10 59
2 1 2 3
2 4 5 5
0 1 0 1
1 1 2 3
1 2 1 3
1 2 1 3
3 4 4 4
0 2 0 2
0 1 0 1
1 4 2 4
1 5 2 7
0 2 0 2
1 10 7 17
2 186 102 231
2 2 2 2
4 17 271 231
1 156 132 231
3 11 9 11
0 1 0 1
0 1 0 1
1 4 1 5
1 6 1 6
3 1 3 3
0 3 0 3
0 1 0 1
3 16 272 231
2 1 1 2
3 36 8 36
3 8 8 8
0 1 0 1
0 2 0 2
3 203 53 217
0 2 0 2
1 2 2 4
0 5 0 5
2 6 4 6
1 3 3 3
1 1 1 2
1 3 1 3
0 3 0 3
3 1 4 2
1 4 2 4
0 1 0 1
3 3 1 3
4 122 15 122
2 3 1 3
1 2 1 3
1 2 3 3
1 7 1 8
2 6 5 6
1 6 4 6
3 148 140 231
1 3 1 3
0 5 0 5
0 1 0 1
2 1 33 34
2 14 4 14
0 2 0 2
0 2 0 2
2 7 2 7
10 21 267 231
1 2 2 2
2 8 4 8
1 2 1 2
1 1 1 2
0 3 0 3
1 1 1 1
0 2 0 2
5 2 3 3
1 10 5 15
1 2 1 2
0 1 0 1
0 1 0 1
2 29 12 29
1 4 1 4
3 6 2 6
0 15 0 15
0 1 0 1
1 2 2 4
1 9 25 34
1 3 1 4
0 1 0 1
0 3 0 3
1 12 9 21
0 2 0 2
1 2 1 3
2 190 98 231
1 1 2 1
2 13 8 13
1 2 2 4
4 19 7 19
1 74 214 231
1 1 2 1
0 3 0 3
0 1 0 1
0 2 0 2
2 26 14 26
6 9 4 9
2 36 16 43
0 2 0 2
1 10 7 17
0 1 0 1
1 1 1 2
1 4 1 5
0 2 0 2
0 2 0 2
0 1 0 1
3 34 254 231
0 1 0 1
0 2 0 2
2 6 6 6
0 2 0 2
0 1 0 1
1 1 1 2
1 1 1 2
1 4 6 4
0 2 0 2
1 4 1 4
0 1 0 1
0 4 0 4
1 27 4 31
1 1 2 3
1 212 43 217
0 1 0 1
2 6 5 6
5 4 6 4
1 2 1 3
0 1 0 1
4 4 7 4
1 5 2 5
1 2 4 6
0 1 0 1
2 52 236 231
0 3 0 3
1 9 28 33
1 13 4 17
0 2 0 2
1 7 281 231
1 15 8 23
0 1 0 1
1 4 1 4
2 144 144 231
0 1 0 1
1 2 1 3
1 2 1 2
3 7 4 7
1 3 1 4
0 1 0 1
1 2 3 5
2 4 5 5
3 61 227 231
1 4 2 4
1 3 1 4
2 169 119 231
2 3 3 3
2 5 1 5
0 2 0 2
1 1 2 3
1 6 4 7
0 2 0 2
1 2 2 4
0 1 0 1
0 2 0 2
2 119 26 121
1 3 5 7
1 8 7 15
0 1 0 1
1 15 22 33
4 11 10 11
1 4 4 4
1 2 1 3
4 70 218 231
1 2 2 2
0 3 0 3
1 8 1 9
1 1 1 2
6 19 6 19
1 18 3 21
1 7 27 34
0 1 0 1
1 4 1 4
1 1 2 3
0 2 0 2
1 5 1 6
1 2 1 3
1 3 1 4
1 2 2 4
0 1 0 1
1 16 7 23
0 3 0 3
2 74 19 74
0 1 0 1
1 17 6 23
0 1 0 1
0 2 0 2
0 2 0 2
1 2 1 3
1 1 1 2
1 1 1 2
0 1 0 1
0 1 0 1
2 2 1 3
0 1 0 1
0 2 0 2
0 3 0 3
1 3 1 4
2 11 6 11
1 8 280 231
1 28 5 33
1 1 1 2
0 2 0 2
0 1 0 1
0 1 0 1
0 1 0 1
4 3 3 3
2 93 195 231
0 2 0 2
1 2 4 4
0 1 0 1
1 4 2 4
1 2 1 2
1 3 2 3
0 4 0 4
0 3 0 3
3 1 1 2
3 2 4 6
1 4 1 4
1 2 1 3
3 3 6 7
0 3 0 3
1 3 1 4
0 2 0 2
3 10 6 10
1 2 1 2
0 1 0 1
0 2 0 2
2 1 4 2
1 10 3 13
1 1 1 2
0 1 0 1
0 1 0 1
0 2 0 2
4 9 2 9
3 113 175 231
1 27 7 33
2 219 69 231
0 1 0 1
0 3 0 3
2 2 4 3
2 3 2 3
1 1 1 2
0 1 0 1
2 1 2 2
4 10 1 10
2 101 187 231
2 1 2 2
1 11 10 21
3 1 2 3
2 9 5 9
1 8 6 8
1 5 2 7
0 5 0 5
0 2 0 2
0 3 0 3
0 3 0 3
1 7 1 7
2 16 6 16
1 2 1 3
0 1 0 1
0 3 0 3
0 1 0 1
0 1 0 1
0 2 0 2
1 40 4 43
0 1 0 1
1 3 1 4
0 1 0 1
0 3 0 3
0 3 0 3
0 3 0 3
1 8 1 8
1 4 2 6
1 6 4 10
0 2 0 2
1 2 1 2
1 4 17 21
1 8 13 21
0 1 0 1
1 2 1 3
0 1 0 1
3 1 3 2
0 1 0 1
3 35 17 35
0 2 0 2
2 3 2 3
1 209 79 231
0 1 0 1
1 14 7 21
4 44 13 44
1 3 1 4
1 3 1 3
1 3 2 3
2 197 91 231
1 4 1 4
2 9 5 9
0 1 0 1
1 3 2 4
1 2 1 2
0 1 0 1
0 1 0 1
1 3 1 3
0 2 0 2
0 1 0 1
0 4 0 4
0 2 0 2
2 17 6 17
1 27 10 33
2 2 2 4
0 3 0 3
2 2 3 4
0 1 0 1
1 1 1 2
0 1 0 1
2 2 2 3
3 8 5 8
0 2 0 2
0 1 0 1
2 4 1 4
0 1 0 1
0 2 0 2
0 2 0 2
0 1 0 1
3 7 4 7
1 6 17 23
2 16 7 16
2 5 1 5
0 1 0 1
1 2 3 3
1 3 4 5
1 5 3 7
3 14 3 14
3 1 3 3
1 3 1 4
0 2 0 2
5 163 125 231
0 1 0 1
1 1 1 2
1 1 1 2
0 1 0 1
4 6 3 6
0 1 0 1
0 1 0 1
0 3 0 3
2 13 6 13
1 3 1 4
1 2 2 3
0 1 0 1
1 1 1 2
1 1 2 3
3 5 2 5
1 4 1 4
0 4 0 4
1 1 3 4
1 206 49 217
3 1 3 4
0 1 0 1
1 3 2 3
2 9 9 9
1 3 2 3
1 2 1 2
2 24 10 24
0 3 0 3
0 1 0 1
0 2 0 2
0 2 0 2
0 1 0 1
1 5 10 15
0 2 0 2
0 2 0 2
1 1 1 2
4 154 134 231
0 1 0 1
0 1 0 1
1 4 3 7
0 2 0 2
2 3 3 4
0 5 0 5
0 3 0 3
1 2 2 4
6 13 6 13
3 9 5 9
1 2 1 2
0 3 0 3
0 1 0 1
0 3 0 3
0 1 0 1
1 1 1 2
3 4 2 4
0 1 0 1
0 1 0 1
1 7 7 11
2 18 10 18
2 8 5 8
1 46 242 231
0 4 0 4
1 77 211 231
1 1 5 6
3 18 7 18
1 1 3 3
9 7 7 7
1 1 1 2
0 2 0 2
1 4 5 6
1 1 1 2
0 2 0 2
0 2 0 2
2 4 3 4
1 1 1 2
2 6 2 6
1 2 3 2
0 3 0 3
1 3 1 3
0 1 0 1
2 2 2 3
1 2 5 4
0 2 0 2
0 4 0 4
0 1 0 1
2 2 3 3
1 3 1 4
2 5 2 5
1 3 1 3
3 3 4 3
0 1 0 1
1 3 1 3
2 3 3 4
1 4 11 15
2 121 24 121
2 1 2 2
2 3 1 3
0 3 0 3
0 6 0 6
1 2 1 3
3 9 5 9
0 1 0 1
1 2 1 2
0 3 0 3
1 10 27 33
1 1 2 3
4 12 8 12
0 1 0 1
0 2 0 2
3 162 38 162
0 2 0 2
1 4 1 4
2 2 3 4
0 2 0 2
1 1 1 2
1 6 1 7
0 3 0 3
1 6 1 7
0 1 0 1
1 3 12 15
3 6 6 6
0 1 0 1
0 3 0 3
2 2 2 3
0 3 0 3
0 1 0 1
2 5 2 5
0 3 0 3
1 1 1 2
2 3 2 3
0 3 0 3
0 3 0 3
1 6 2 6
0 2 0 2
0 1 0 1
0 1 0 1
0 3 0 3
2 7 3 7
0 2 0 2
1 2 1 3
1 1 2 1
1 1 1 2
0 1 0 1
1 2 1 3
1 2 1 3
1 2 1 2
0 7 0 7
0 3 0 3
1 7 2 9
1 3 11 14
0 4 0 4
0 1 0 1
0 1 0 1
1 3 1 3
1 2 1 3
1 3 1 3
3 7 5 7
3 3 4 4
1 2 2 2
1 1 1 2
1 2 1 3
0 1 0 1
0 1 0 1
0 3 0 3
0 3 0 3
0 3 0 3
0 1 0 1
0 2 0 2
0 1 0 1
2 130 36 130
3 6 4 6
4 79 209 231
1 2 3 4
2 1 3 2
0 2 0 2
0 1 0 1
1 1 1 2
1 1 1 1
1 10 4 14
3 167 30 167
1 2 1 3
4 90 198 231
4 8 4 8
1 3 1 3
2 4 5 4
1 1 1 2
0 1 0 1
2 175 113 231
1 1 1 2
1 2 7 4
0 2 0 2
0 1 0 1
0 1 0 1
2 4 1 4
1 2 1 3
0 2 0 2
1 2 1 3
0 3 0 3
1 4 5 8
0 2 0 2
1 3 1 4
3 2 4 3
1 1 2 3
0 6 0 6
0 3 0 3
0 2 0 2
0 2 0 2
1 2 1 3
1 224 64 231
0 1 0 1
0 1 0 1
0 1 0 1
0 5 0 5
0 4 0 4
0 1 0 1
1 1 2 3
2 1 3 3
1 202 86 231
1 1 1 2
2 213 42 217
0 2 0 2
1 3 1 4
1 1 1 1
0 2 0 2
2 4 6 4
0 3 0 3
0 1 0 1
0 5 0 5
0 1 0 1
3 10 7 10
0 4 0 4
1 4 1 4
0 2 0 2
0 1 0 1
0 3 0 3
1 7 3 7
0 4 0 4
0 2 0 2
0 1 0 1
0 2 0 2
2 1 1 2
0 4 0 4
1 3 1 3
0 2 0 2
0 1 0 1
3 17 9 17
0 1 0 1
0 2 0 2
0 1 0 1
0 1 0 1
0 2 0 2
0 4 0 4
5 14 8 14
3 143 145 231
1 2 1 3
2 6 12 13
0 3 0 3
0 3 0 3
0 3 0 3
0 1 0 1
0 1 0 1
0 1 0 1
0 1 0 1
2 2 2 3
3 213 75 231
2 4 5 4
0 2 0 2
1 39 249 231
1 1 1 2
3 3 2 4
0 1 0 1
0 2 0 2
0 3 0 3
1 1 2 3
1 6 1 7
8 18 7 18
1 1 1 2
4 10 5 10
1 4 2 6
1 4 1 4
1 1 3 4
1 211 44 217
0 1 0 1
0 1 0 1
0 4 0 4
1 15 6 21
0 1 0 1
0 6 0 6
0 21 0 21
0 1 0 1
0 2 0 2
0 2 0 2
0 2 0 2
1 3 31 34
0 4 0 4
4 2 3 3
2 123 165 231
2 5 283 231
1 6 4 6
1 3 1 3
2 15 8 15
1 3 1 4
0 5 0 5
1 41 3 43
4 204 84 231
0 2 0 2
2 23 9 23
1 9 4 9
0 3 0 3
0 2 0 2
2 3 2 3
1 2 15 17
1 1 1 1
0 2 0 2
1 6 4 6
2 5 2 5
0 5 0 5
0 1 0 1
1 2 1 2
2 1 1 2
1 18 19 33
0 4 0 4
1 2 1 2
0 3 0 3
1 30 4 34
0 2 0 2
1 13 21 34
1 29 5 34
0 3 0 3
0 1 0 1
0 9 0 9
1 4 1 4
0 1 0 1
0 1 0 1
0 2 0 2
1 2 1 2
0 2 0 2
1 3 1 4
2 230 58 231
1 2 1 3
0 2 0 2
1 1 1 2
3 97 28 97
0 2 0 2
1 3 1 3
0 1 0 1
3 29 12 29
0 1 0 1
1 1 1 2
0 1 0 1
1 2 1 2
0 1 0 1
0 2 0 2
2 4 2 4
2 4 1 4
1 4 1 4
0 2 0 2
2 17 4 17
0 1 0 1
0 1 0 1
1 2 1 2
0 2 0 2
0 2 0 2
1 6 9 11
1 2 1 2
1 14 20 34
0 2 0 2
1 3 1 3
2 3 2 4
4 4 4 4
0 1 0 1
0 3 0 3
2 2 1 2
3 15 11 16
0 3 0 3
4 5 2 5
1 2 1 3
0 1 0 1
3 42 12 42
0 3 0 3
1 1 1 1
1 5 12 17
0 1 0 1
1 3 1 4
0 2 0 2
3 9 3 9
2 6 9 6
0 3 0 3
3 139 149 231
1 1 2 3
1 9 8 17
1 1 1 2
0 1 0 1
0 1 0 1
1 2 1 2
0 1 0 1
1 2 1 3
0 1 0 1
0 4 0 4
0 3 0 3
1 15 5 20
0 1 0 1
1 3 2 3
0 2 0 2
1 2 1 3
4 59 229 231
1 1 2 3
1 2 1 3
5 10 6 10
2 2 1 2
1 1 3 3
1 24 13 33
0 4 0 4
0 3 0 3
0 3 0 3
0 1 0 1
0 1 0 1
0 3 0 3
0 2 0 2
1 3 5 5
2 216 72 231
0 1 0 1
1 3 1 4
0 1 0 1
1 2 1 3
0 3 0 3
2 4 3 4
3 4 2 4
2 2 2 4
2 2 2 3
2 214 41 217
2 4 4 5
0 1 0 1
0 1 0 1
4 79 35 79
0 1 0 1
2 2 1 2
2 1 2 2
0 1 0 1
0 1 0 1
1 3 1 4
2 3 18 21
1 6 2 8
0 3 0 3
0 1 0 1
2 5 7 6
2 2 1 2
1 11 23 34
0 1 0 1
0 2 0 2
2 48 33 49
0 1 0 1
0 1 0 1
3 44 244 231
1 2 2 4
0 1 0 1
3 7 1 7
2 188 17 189
1 2 1 2
0 1 0 1
0 2 0 2
1 141 147 231
1 6 6 6
0 1 0 1
0 2 0 2
1 1 1 1
0 1 0 1
5 4 3 5
0 2 0 2
0 1 0 1
2 4 5 4
0 1 0 1
1 3 1 4
3 1 2 2
0 2 0 2
0 1 0 1
1 3 1 3
0 1 0 1
1 3 1 3
0 4 0 4
2 3 7 4
0 2 0 2
0 1 0 1
0 2 0 2
0 1 0 1
1 4 3 7
1 1 1 2
1 4 3 4
1 11 6 17
0 2 0 2
2 1 2 2
1 8 1 9
3 3 4 3
0 2 0 2
0 3 0 3
1 2 1 2
1 6 1 7
2 66 222 231
0 3 0 3
2 2 1 3
1 2 1 3
3 7 4 7
0 4 0 4
1 6 1 7
0 1 0 1
1 6 7 13
0 3 0 3
0 2 0 2
2 4 6 4
2 10 6 10
1 2 1 3
1 1 2 3
2 3 3 4
0 1 0 1
2 49 32 49
1 3 2 3
0 2 0 2
0 1 0 1
0 4 0 4
0 2 0 2
0 2 0 2
1 18 270 231
0 1 0 1
1 4 1 5
3 5 6 5
1 3 1 4
0 2 0 2
0 2 0 2
2 35 17 43
2 11 5 11
1 3 2 4
0 2 0 2
0 1 0 1
0 2 0 2
1 2 1 2
3 3 5 3
2 3 5 6
3 125 163 231
0 2 0 2
1 18 5 23
1 15 2 17
0 1 0 1
1 16 5 21
1 14 3 17
0 1 0 1
0 3 0 3
1 3 2 3
1 2 2 4
0 2 0 2
0 5 0 5
0 2 0 2
0 1 0 1
1 3 3 4
0 1 0 1
2 48 11 48
0 1 0 1
2 4 1 4
0 1 0 1
0 3 0 3
0 3 0 3
1 3 1 4
2 2 3 2
1 4 1 4
0 3 0 3
1 6 3 6
3 5 4 5
0 1 0 1
2 4 1 4
2 3 2 3
0 1 0 1
0 2 0 2
1 30 1 31
0 1 0 1
4 2 2 2
1 2 1 3
1 3 1 4
0 3 0 3
1 1 1 2
0 1 0 1
0 4 0 4
3 102 15 102
2 2 1 3
0 4 0 4
0 1 0 1
0 3 0 3
2 6 1 6
0 2 0 2
4 4 2 4
0 3 0 3
1 2 1 3
1 3 1 4
0 2 0 2
1 15 2 17
0 2 0 2
0 1 0 1
2 1 1 2
0 1 0 1
0 1 0 1
1 8 12 20
0 1 0 1
1 2 1 3
0 1 0 1
4 116 172 231
1 1 2 3
1 1 1 1
1 3 1 4
1 2 2 3
1 2 1 3
2 187 18 189
2 1 1 1
0 4 0 4
0 1 0 1
0 1 0 1
1 1 1 2
0 1 0 1
0 3 0 3
1 3 1 3
2 3 2 4
3 156 44 162
2 28 7 28
0 1 0 1
1 2 1 2
0 4 0 4
1 1 2 3
0 1 0 1
1 32 1 33
0 2 0 2
0 1 0 1
0 3 0 3
0 1 0 1
2 3 1 4
1 13 7 20
1 1 1 2
0 2 0 2
0 3 0 3
6 9 6 9
1 5 1 5
0 1 0 1
2 2 2 2
2 4 9 5
1 2 1 3
0 4 0 4
0 3 0 3
0 1 0 1
1 7 4 11
2 1 2 2
0 2 0 2
1 6 1 7
1 3 1 3
0 1 0 1
1 16 1 17
0 1 0 1
2 1 2 3
0 1 0 1
1 1 1 2
1 2 12 14
1 2 2 4
0 2 0 2
1 3 1 3
0 2 0 2
1 1 1 2
1 4 3 5
0 3 0 3
2 3 1 3
1 55 233 231
0 2 0 2
0 2 0 2
1 26 11 33
4 12 6 12
4 7 4 7
2 17 4 21
1 7 7 14
0 4 0 4
1 2 1 3
1 2 1 3
0 4 0 4
3 3 3 3
0 3 0 3
1 20 3 23
1 4 3 7
1 2 1 3
0 1 0 1
1 3 2 3
0 3 0 3
0 5 0 5
0 2 0 2
2 3 6 4
5 13 8 13
0 1 0 1
0 2 0 2
1 4 1 4
2 1 1 1
0 1 0 1
0 2 0 2
0 2 0 2
1 8 3 11
0 3 0 3
0 2 0 2
5 48 240 231
1 9 12 11
0 2 0 2
3 1 3 2
0 1 0 1
3 3 1 3
1 3 1 3
1 3 1 3
0 1 0 1
1 1 1 2
3 2 1 2
1 9 1 10
0 1 0 1
1 3 2 3
1 19 18 33
0 2 0 2
1 3 2 4
1 5 1 5
1 4 4 8
1 1 14 15
1 37 7 43
0 2 0 2
2 2 2 3
1 3 1 3
0 3 0 3
1 3 5 8
5 26 8 26
1 1 2 3
0 1 0 1
2 4 4 4
0 1 0 1
0 4 0 4
0 4 0 4
0 3 0 3
0 2 0 2
1 5 2 5
3 4 4 5
2 5 5 5
3 21 7 21
2 6 3 6
0 1 0 1
2 5 1 5
2 3 1 3
0 2 0 2
0 2 0 2
0 1 0 1
0 3 0 3
1 1 1 1
1 2 1 2
4 8 5 8
0 1 0 1
0 2 0 2
1 39 5 43
1 6 2 6
2 3 1 3
0 4 0 4
4 5 1 5
4 13 6 13
0 2 0 2
0 2 0 2
3 16 3 16
1 1 1 2
0 2 0 2
0 1 0 1
4 3 3 3
0 4 0 4
1 3 1 3
0 2 0 2
3 7 3 7
1 1 1 2
0 3 0 3
0 2 0 2
0 1 0 1
0 3 0 3
1 2 1 2
2 2 1 2
1 1 1 1
1 11 12 23
0 2 0 2
0 1 0 1
1 2 1 2
0 2 0 2
0 1 0 1
0 2 0 2
4 4 2 4
0 5 0 5
0 2 0 2
1 3 1 3
1 4 1 5
0 1 0 1
3 2 3 3
0 1 0 1
0 3 0 3
0 1 0 1
0 3 0 3
0 2 0 2
2 204 51 217
0 4 0 4
1 4 2 4
1 7 1 7
0 3 0 3
0 4 0 4
1 5 1 5
2 1 2 2
0 2 0 2
0 2 0 2
3 49 239 231
1 1 1 2
0 2 0 2
0 2 0 2
1 27 261 231
1 2 1 3
0 1 0 1
0 3 0 3
0 3 0 3
1 1 1 1
0 1 0 1
2 10 11 11
0 3 0 3
1 16 1 17
0 2 0 2
0 2 0 2
1 2 1 3
0 1 0 1
1 3 1 3
0 2 0 2
0 1 0 1
0 1 0 1
0 2 0 2
2 42 2 43
3 10 4 10
1 1 1 2
0 3 0 3
1 28 31 33
1 28 9 33
2 5 2 5
2 6 3 6
0 2 0 2
0 3 0 3
2 7 5 7
0 2 0 2
1 2 1 2
0 1 0 1
1 31 13 43
0 2 0 2
0 2 0 2
0 6 0 6
0 2 0 2
1 2 1 2
1 1 1 1
2 3 1 3
1 6 1 7
1 2 1 3
1 8 2 10
0 1 0 1
0 1 0 1
2 6 2 6
1 2 1 2
2 22 19 22
9 7 6 7
0 3 0 3
2 14 2 14
0 1 0 1
1 1 1 2
1 16 4 20
0 2 0 2
1 2 1 3
0 3 0 3
1 5 2 5
0 3 0 3
0 2 0 2
1 3 5 8
1 7 1 7
2 130 158 231
0 6 0 6
0 2 0 2
1 132 156 231
0 2 0 2
0 2 0 2
3 1 3 2
0 2 0 2
1 4 1 4
0 1 0 1
2 5 4 5
2 3 2 3
3 2 2 2
0 3 0 3
0 3 0 3
2 1 1 2
1 2 1 3
0 2 0 2
0 1 0 1
0 1 0 1
1 0 288 231
0 1 0 1
0 1 0 1
0 2 0 2
0 1 0 1
1 19 4 23
0 2 0 2
0 3 0 3
2 3 2 3
1 1 3 3
2 118 170 231
2 193 95 231
0 3 0 3
2 3 2 3
0 1 0 1
2 166 122 231
2 2 2 2
0 1 0 1
0 2 0 2
2 1 1 2
0 2 0 2
0 2 0 2
1 2 1 2
0 1 0 1
0 3 0 3
0 1 0 1
1 5 3 5
0 2 0 2
0 2 0 2
0 1 0 1
1 1 2 2
0 31 0 31
1 2 3 2
1 1 1 1
0 1 0 1
0 4 0 4
0 2 0 2
2 1 2 3
0 3 0 3
6 12 6 12
2 1 287 231
3 6 3 6
0 2 0 2
1 1 1 1
1 1 1 1
0 1 0 1
0 1 0 1
0 2 0 2
1 4 2 4
0 1 0 1
2 3 2 3
0 2 0 2
0 3 0 3
4 97 37 97
2 1 3 3
0 2 0 2
1 1 3 3
1 1 3 2
0 6 0 6
2 7 5 7
2 103 185 231
0 2 0 2
1 6 3 8
0 1 0 1
3 1 2 2
3 2 2 2
0 3 0 3
0 3 0 3
2 80 208 231
1 3 2 3
0 3 0 3
2 118 27 121
4 3 1 3
0 1 0 1
0 1 0 1
0 3 0 3
0 1 0 1
0 2 0 2
1 1 3 4
0 1 0 1
1 1 2 3
0 2 0 2
0 2 0 2
1 1 1 2
0 4 0 4
0 2 0 2
0 3 0 3
0 1 0 1
0 3 0 3
0 1 0 1
3 4 2 4
1 2 1 2
0 2 0 2
0 1 0 1
3 3 2 3
2 14 5 14
0 2 0 2
0 1 0 1
1 1 1 2
1 2 1 3
2 9 6 9
3 5 7 5
0 3 0 3
0 1 0 1
0 1 0 1
0 1 0 1
1 1 3 1
0 4 0 4
3 1 1 1
1 1 1 2
0 3 0 3
0 3 0 3
1 2 1 3
0 3 0 3
1 1 1 2
2 4 1 4
1 4 1 4
0 2 0 2
2 14 6 14
0 1 0 1
2 4 5 4
0 3 0 3
0 5 0 5
0 2 0 2
0 3 0 3
1 2 1 3
4 9 4 9
0 2 0 2
0 4 0 4
2 3 3 3
1 1 1 1
0 2 0 2
1 7 1 8
0 2 0 2
0 3 0 3
1 7 3 10
1 21 2 23
1 2 3 2
0 3 0 3
1 7 1 8
3 29 15 43
1 13 2 15
1 4 4 4
1 6 2 7
1 17 3 20
1 2 1 2
0 1 0 1
3 181 107 231
2 1 3 3
0 3 0 3
0 2 0 2
0 7 0 7
0 11 0 11
